,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
10,2,766,1277,206.69639469994237,49.726699470826226,511,1022,1022,1533,0.0020594,594
11,2,766,1788,206.717069267148,49.719862745703765,511,1533,1022,2044,0.0020786752,594
12,2,766,2299,206.73773801311526,49.71302234154196,511,2044,1022,2555,0.0020479271,594
13,2,766,2810,206.7584009349254,49.706178261206226,511,2555,1022,3066,0.0020993708,594
14,2,766,3321,206.77905802966725,49.699330507563786,511,3066,1022,3577,0.0021094584,594
15,2,766,3832,206.79970929443752,49.69247908348355,511,3577,1022,4088,0.0021435285,594
16,2,1277,255,206.66612137613475,49.7541384909215,1022,0,1533,511,0.0021433448,594
17,2,1277,766,206.68681189466395,49.7473071585382,1022,511,1533,1022,0.0020871852,594
18,2,1277,1277,206.70749659205634,49.740472140155916,1022,1022,1533,1533,0.0020361326,594
19,2,1277,1788,206.7281754653787,49.73363343863861,1022,1533,1533,2044,0.002213404,594
20,2,1277,2299,206.7488485117055,49.726791056852015,1022,2044,1533,2555,0.0021307294,594
21,2,1277,2810,206.76951572811888,49.71994499766359,1022,2555,1533,3066,0.0020944455,594
22,2,1277,3321,206.7901771117088,49.713095263942634,1022,3066,1533,3577,0.0021784722,594
23,2,1277,3832,206.8108326595729,49.70624185856011,1022,3577,1533,4088,0.0022351576,594
24,2,1788,255,206.6772209452916,49.76791405267695,1533,0,2044,511,0.0020685669,594
25,2,1788,766,206.69791578146874,49.761080745482495,1533,511,2044,1022,0.0021209647,594
26,2,1788,1277,206.7186047907442,49.754243751055725,1533,1022,2044,1533,0.0021364857,594
27,2,1788,1788,206.7392879701857,49.74740307226266,1533,1533,2044,2044,147.97774,1
28,2,1788,2299,206.75996531686872,49.740558711971104,1533,2044,2044,2555,0.0021344991,594
29,2,1788,2810,206.78063682787644,49.7337106730506,1533,2555,2044,3066,0.00218639,594
30,2,1788,3321,206.80130250029978,49.726858958372496,1533,3066,2044,3577,0.002152026,594
31,2,1788,3832,206.8219623312374,49.720003570809844,1533,3577,2044,4088,0.0022012403,594
32,2,2299,255,206.68832682554606,49.78168855462257,2044,0,2555,511,0.002071914,594
33,2,2299,766,206.7090259793819,49.77485327173423,2044,511,2555,1022,298.23624,1
34,2,2299,1277,206.72971930054544,49.768014300381004,2044,1022,2555,1533,0.0021263072,594
35,2,2299,1788,206.75040678610546,49.76117164343097,2044,1533,2555,2044,0.0022006098,594
36,2,2299,2299,206.77108843313835,49.75432530375402,2044,2044,2555,2555,0.0022985053,594
37,2,2299,2810,206.7917642387284,49.74747528422177,2044,2555,2555,3066,0.0022214737,594
38,2,2299,3321,206.81243419996747,49.740621587707594,2044,3066,2555,3577,0.0021161307,594
39,2,2299,3832,206.8330983139553,49.73376421708663,2044,3577,2555,4088,0.002243491,594
40,2,2810,255,206.69943902144706,49.79546199361349,2555,0,3066,511,0.0021485765,594
41,2,2810,766,206.7201424929493,49.788624734148236,2555,511,3066,1022,0.002155606,594
42,2,2810,1277,206.74084012600292,49.7817837849863,2555,1022,3066,1533,0.0021549936,594
43,2,2810,1788,206.7615319176777,49.77493914899782,2555,1533,3066,2044,0.0021811253,594
44,2,2810,2299,206.7822178650511,49.76809082905474,2555,2044,3066,2555,0.00214264,594
45,2,2810,2810,206.80289796520842,49.761238828030756,2555,2555,3066,3066,0.002072197,594
46,2,2810,3321,206.82357221524248,49.75438314880132,2555,3066,3066,3577,0.0021125558,594
47,2,2810,3832,206.84424061225408,49.74752379424361,2555,3577,3066,4088,0.0022860272,594
48,2,3321,255,206.71055753754683,49.80923436650405,3066,0,3577,511,0.0021607194,594
49,2,3321,766,206.73126532672006,49.802395129578585,3066,511,3577,1022,0.0021265678,594
50,2,3321,1277,206.7519672716627,49.7955522017254,3066,1022,3577,1533,0.0021373418,594
51,2,3321,1788,206.7726633694455,49.78870558581664,3066,1533,3577,2044,0.0020896532,594
52,2,3321,2299,206.79335361714695,49.78185528472642,3066,2044,3577,2555,0.0020535928,594
53,2,3321,2810,206.8140380118533,49.77500130133045,3066,2555,3577,3066,0.0021274926,594
54,2,3321,3321,206.83471655065853,49.76814363850625,3066,3066,3577,3577,0.0021273794,594
55,2,3321,3832,206.85538923066443,49.76128229913308,3066,3577,3577,4088,0.0021561524,594
56,2,3832,255,206.72168237840083,49.823005670147744,3577,0,4088,511,0.0021094012,594
57,2,3832,766,206.74239448524662,49.81616445487845,3577,511,4088,1022,0.0021557051,594
58,2,3832,1277,206.7631007420741,49.80931954745115,3577,1022,4088,1533,0.0021116752,594
59,2,3832,1788,206.78380114595507,49.802470950740094,3577,1533,4088,2044,0.002098993,594
60,2,3832,2299,206.80449569396902,49.795618667621405,3577,2044,4088,2555,0.0021633308,594
61,2,3832,2810,206.8251843832032,49.788762700972896,3577,2555,4088,3066,0.0022675667,594
62,2,3832,3321,206.8458672107527,49.78190305367416,3577,3066,4088,3577,0.0021172478,594
63,2,3832,3832,206.86654417372023,49.77503972860654,3577,3577,4088,4088,0.002183573,594
0,3,255,255,206.46597166448913,49.78611421131761,0,0,511,511,0.0021992836,199
1,3,255,766,206.48619144509246,49.77948167124528,0,511,511,1022,0.0020444852,594
2,3,255,1277,206.50640569616343,49.77284561167917,0,1022,511,1533,0.0020815663,594
3,3,255,1788,206.52661441493984,49.766206035272546,0,1533,511,2044,0.0019175004,594
4,3,255,2299,206.54681759866654,49.75956294468021,0,2044,511,2555,0.00094038853,594
5,3,255,2810,206.56701524459532,49.75291634255869,0,2555,511,3066,0.0020108356,594
6,3,255,3321,206.58720734998514,49.746266231566025,0,3066,511,3577,0.0020711657,594
7,3,255,3832,206.60739391210177,49.739612614361924,0,3577,511,4088,0.0020677214,594
8,3,766,255,206.47696908404393,49.79978069380643,511,0,1022,511,1554.682,1
9,3,766,766,206.49719307009312,49.79314624097612,511,511,1022,1022,0.0020119925,594
10,3,766,1277,206.51741152115818,49.78650826748027,511,1022,1022,1533,0.002005951,594
11,3,766,1788,206.5376244344778,49.77986677597401,511,1533,1022,2044,0.0019809292,594
12,3,766,2299,206.55783180729767,49.77322176911411,511,2044,1022,2555,0.001999327,594
13,3,766,2810,206.57803363687052,49.766573249558945,511,2555,1022,3066,0.002010335,594
14,3,766,3321,206.5982299204561,49.75992121996853,511,3066,1022,3577,0.0020880962,594
15,3,766,3832,206.61842065532116,49.75326568300442,511,3577,1022,4088,0.002101433,594
16,3,1277,255,206.48797271727426,49.81344614005391,1022,0,1533,511,0.001981056,594
17,3,1277,766,206.50820090880273,49.80680977361072,1022,511,1533,1022,0.002048949,594
18,3,1277,1277,206.5284235598899,49.800169885330924,1022,1022,1533,1533,0.0019623237,594
19,3,1277,1788,206.54864066777537,49.79352647787156,1022,1533,1533,2044,0.0020373128,594
20,3,1277,2299,206.56885222970567,49.78687955389129,1022,2044,1533,2555,0.0021991318,594
21,3,1277,2810,206.5890582429345,49.78022911605045,1022,2555,1533,3066,3311.7961,1
22,3,1277,3321,206.6092587047224,49.773575167010904,1022,3066,1533,3577,0.0020529486,594
23,3,1277,3832,206.62945361233713,49.76691770943619,1022,3577,1533,4088,0.0021127039,594
24,3,1788,255,206.49898256863548,49.82711054699228,1533,0,2044,511,0.0020039051,594
25,3,1788,766,206.51921496567368,49.82047226608103,1533,511,2044,1022,0.0020571132,594
26,3,1788,1277,206.53944181680805,49.813830462162834,1533,1022,2044,1533,0.0020423527,594
27,3,1788,1788,206.5596631192791,49.807185137896596,1533,1533,2044,2044,0.0019697035,594
28,3,1788,2299,206.57987887033426,49.80053629594293,1533,2044,2044,2555,0.0020980507,594
29,3,1788,2810,206.60008906722803,49.79388393896406,1533,2555,2044,3066,0.0020495474,594
30,3,1788,3321,206.62029370722198,49.787228069623765,1533,3066,2044,3577,0.0020549656,594
31,3,1788,3832,206.6404927875847,49.78056869058751,1533,3577,2044,4088,0.0020790445,594
32,3,2299,255,206.5099986425861,49.84077391155304,2044,0,2555,511,0.0020146891,594
33,3,2299,766,206.53023524516158,49.834133715318295,2044,511,2555,1022,0.0021173132,594
34,3,2299,1277,206.55046629636539,49.827489994906905,2044,1022,2555,1533,0.0019917944,594
35,3,2299,1788,206.5706917934388,49.820842752979765,2044,1533,2555,2044,0.0020151027,594
36,3,2299,2299,206.59091173363026,49.81419199219936,2044,2044,2555,2555,0.0020029761,594
37,3,2299,2810,206.61112611419514,49.80753771522981,2044,2555,2555,3066,0.0021245037,594
38,3,2299,3321,206.63133493239587,49.80087992473687,2044,3066,2555,3577,0.002163127,594
39,3,2299,3832,206.65153818550203,49.79421862338785,2044,3577,2555,4088,0.0020569954,594
40,3,2810,255,206.52102094358779,49.85443623066693,2555,0,3066,511,0.0019512096,594
41,3,2810,766,206.54126175172522,49.84779411825292,2555,511,3066,1022,0.0019569367,594
42,3,2810,1277,206.56149700301773,49.841148480493324,2555,1022,3066,1533,0.0019893544,594
43,3,2810,1788,206.58172669470753,49.83449932005091,2555,1533,3066,2044,0.0019944739,594
44,3,2810,2299,206.60195082404383,49.82784663959014,2555,2044,3066,2555,0.0021825612,594
45,3,2810,2810,206.62216938828297,49.82119044177702,2555,2555,3066,3066,0.0019720711,594
46,3,2810,3321,206.64238238468832,49.81453072927923,2555,3066,3066,3577,0.002186904,594
47,3,2810,3832,206.66258981053036,49.80786750476601,2555,3577,3066,4088,0.0021142764,594
48,3,3321,255,206.53204947610544,49.86809750126381,3066,0,3577,511,0.0020383846,594
49,3,3321,766,206.55229448982666,49.8614534718145,3066,511,3577,1022,0.0019862081,594
50,3,3321,1277,206.57253394122426,49.85480591585136,3066,1022,3577,1533,0.002063048,594
51,3,3321,1788,206.59276782754137,49.848154836039086,3066,1533,3577,2044,0.0020288301,594
52,3,3321,2299,206.61299614602817,49.841500235044045,3066,2044,3577,2555,0.002024161,594
53,3,3321,2810,206.63321889394186,49.83484211553419,3066,2555,3577,3066,0.001988038,594
54,3,3321,3321,206.65343606854674,49.82818048017907,3066,3066,3577,3577,0.0021009054,594
55,3,3321,3832,206.67364766711418,49.82151533164986,3066,3577,3577,4088,0.002196193,594
56,3,3832,255,206.54308424460726,49.88175772027285,3577,0,4088,511,0.0019231094,594
57,3,3832,766,206.56333346393106,49.875111772931895,3577,511,4088,1022,0.0019743883,594
58,3,3832,1277,206.5835771154472,49.86846229790957,3577,1022,4088,1533,0.0019752453,594
59,3,3832,1788,206.60381519639972,49.86180929787256,3577,1533,4088,2044,0.0020679329,594
60,3,3832,2299,206.6240477040397,49.855152775489074,3577,2044,4088,2555,0.0021202674,594
61,3,3832,2810,206.64427463562524,49.84849273342899,3577,2555,4088,3066,0.00207819,594
62,3,3832,3321,206.66449598842163,49.84182917436382,3577,3066,4088,3577,0.0020415399,594
63,3,3832,3832,206.68471175970112,49.83516210096663,3577,3577,4088,4088,0.0021340963,594
0,4,255,255,206.97550799996353,49.76787210029299,0,0,511,511,0.0021906379,594
1,4,255,766,206.99668049585523,49.760853299643195,0,511,511,1022,0.0022853275,594
2,4,255,1277,207.0178468688891,49.753830639484875,0,1022,511,1533,0.0021988957,594
3,4,255,1788,207.03900711594588,49.74680412290084,0,1533,511,2044,0.0021700028,594
4,4,255,2299,207.06016123391495,49.7397737529758,0,2044,511,2555,0.0021693718,594
5,4,255,2810,207.0813092196941,49.7327395327964,0,2555,511,3066,0.0020973326,594
6,4,255,3321,207.1024510701896,49.725701465451195,0,3066,511,3577,0.0021731367,594
7,4,255,3832,207.12358678231624,49.71865955403068,0,3577,511,4088,0.0021748862,594
8,4,766,255,206.98687188047973,49.78161853216126,511,0,1022,511,0.0021970496,594
9,4,766,766,207.00804874252486,49.77459766174132,511,511,1022,1022,435.8849,1
10,4,766,1277,207.02921947560694,49.76757293054971,511,1022,1022,1533,0.002376555,594
11,4,766,1788,207.05038407660786,49.76054434167144,511,1533,1022,2044,0.0022576116,594
12,4,766,2299,207.07154254241823,49.75351189819352,511,2044,1022,2555,0.0022071041,594
13,4,766,2810,207.09269486993702,49.746475603204814,511,2555,1022,3066,0.002239859,594
14,4,766,3321,207.11384105607175,49.73943545979614,511,3066,1022,3577,0.0022184043,594
15,4,766,3832,207.13498109773838,49.7323914710602,511,3577,1022,4088,0.0021240842,594
16,4,1277,255,206.99824221525196,49.795363857317845,1022,0,1533,511,0.0021955993,594
17,4,1277,766,207.01942344332772,49.78834091619411,1022,511,1533,1022,0.0022350708,594
18,4,1277,1277,207.0405985363291,49.78131411303638,1022,1022,1533,1533,0.0021775085,594
19,4,1277,1788,207.0617674911394,49.774283450931975,1022,1533,1533,2044,0.002218392,594
20,4,1277,2299,207.08293030465023,49.767248932970055,1022,2044,1533,2555,0.0021759293,594
21,4,1277,2810,207.10408697376192,49.76021056224182,1022,2555,1533,3066,0.002268657,594
22,4,1277,3321,207.12523749538312,49.75316834184025,1022,3066,1533,3577,0.002266099,594
23,4,1277,3832,207.14638186643108,49.74612227486033,1022,3577,1533,4088,0.0022335248,594
24,4,1788,255,207.0096190088842,49.809108072555645,1533,0,2044,511,0.0022012193,594
25,4,1788,766,207.03080460286427,49.80208305979418,1533,511,2044,1022,0.0021730205,594
26,4,1788,1277,207.0519840556528,49.79505418373727,1533,1022,2044,1533,0.0022169414,594
27,4,1788,1788,207.07315736413423,49.788021447474456,1533,1533,2044,2044,0.0020835223,594
28,4,1788,2299,207.09432452520144,49.78098485409717,1533,2044,2044,2555,0.002142258,594
29,4,1788,2810,207.11548553575585,49.77394440669883,1533,2555,2044,3066,0.0021693315,594
30,4,1788,3321,207.13664039270742,49.76690010837471,1533,3066,2044,3577,0.002165442,594
31,4,1788,3832,207.1577890929746,49.75985196222206,1533,3577,2044,4088,0.0022071353,594
32,4,2299,255,207.02100226598336,49.82285117466666,2044,0,2555,511,0.0022468632,594
33,4,2299,766,207.04219222573826,49.815824089333255,2044,511,2555,1022,0.0022246034,594
34,4,2299,1277,207.0633760381784,49.808793139443786,2044,1022,2555,1533,0.0022349153,594
35,4,2299,1788,207.0845537001894,49.80175832809007,2044,1533,2555,2044,0.0021407076,594
36,4,2299,2299,207.10572520866538,49.79471965836578,2044,2044,2555,2555,0.0021864588,594
37,4,2299,2810,207.126890560509,49.78767713336654,2044,2555,2555,3066,0.0021501759,594
38,4,2299,3321,207.14804975263144,49.78063075618995,2044,3066,2555,3577,0.0021124673,594
39,4,2299,3832,207.1692027819524,49.77358052993542,2044,3577,2555,4088,0.0021603599,594
40,4,2810,255,207.03239199115984,49.836593160442085,2555,0,3066,511,0.0021978433,594
41,4,2810,766,207.0535863165566,49.82956400160223,2555,511,3066,1022,0.0021027697,594
42,4,2810,1277,207.07477448850938,49.82253097694657,2555,1022,3066,1533,0.002143749,594
43,4,2810,1788,207.095956503905,49.81549408956915,2555,1533,3066,2044,0.0021771104,594
44,4,2810,2299,207.11713235963882,49.808453342565905,2555,2044,3066,2555,0.002215793,594
45,4,2810,2810,207.13830205261476,49.80140873903474,2555,2555,3066,3066,0.002223052,594
46,4,2810,3321,207.15946557974516,49.794360282075445,2555,3066,3066,3577,4825.9995,1
47,4,2810,3832,207.1806229379511,49.78730797478973,2555,3577,3066,4088,0.0020536433,594
48,4,3321,255,207.04378818902708,49.850334026672236,3066,0,3577,511,0.0022661064,594
49,4,3321,766,207.06498687992936,49.843302793391175,3066,511,3577,1022,0.0022918847,594
50,4,3321,1277,207.08617941125246,49.836267693035424,3066,1022,3577,1533,0.002108892,594
51,4,3321,1788,207.1073657798844,49.82922872870124,3066,1533,3577,2044,0.0021691087,594
52,4,3321,2299,207.12854598272173,49.822185903486854,3066,2044,3577,2555,0.002228648,594
53,4,3321,2810,207.14972001666962,49.8151392204924,3066,2555,3577,3066,0.0021943427,594
54,4,3321,3321,207.1708878786418,49.80808868281993,3066,3066,3577,3577,0.0021847214,594
55,4,3321,3832,207.19204956556035,49.8010342935734,3066,3577,3577,4088,0.0022391954,594
56,4,3832,255,207.0551908642017,49.864073770146646,3577,0,4088,511,0.0022257387,594
57,4,3832,766,207.07639392046983,49.85704046148935,3577,511,4088,1022,0.0022012666,594
58,4,3832,1277,207.09759081101754,49.850003284499294,3577,1022,4088,1533,0.0022018556,594
59,4,3832,1788,207.11878153273403,49.842962242275014,3577,1533,4088,2044,0.0021145598,594
60,4,3832,2299,207.1399660825172,49.835917337917024,3577,2044,4088,2555,0.0022862367,594
61,4,3832,2810,207.16114445727337,49.82886857452767,3577,2555,4088,3066,0.0021804234,594
62,4,3832,3321,207.1823166539175,49.82181595521128,3577,3066,4088,3577,0.0022164958,594
63,4,3832,3832,207.20348266937305,49.814759483074035,3577,3577,4088,4088,0.0021823482,594
0,5,255,255,206.77573838764758,49.8352015899067,0,0,511,511,0.0021930172,594
1,5,255,766,206.7965465023625,49.82838577590115,0,511,511,1022,0.0021582094,594
2,5,255,1277,206.8173487595707,49.82156623561417,0,1022,511,1533,0.0022911371,594
3,5,255,1788,206.83814515626324,49.814742971932624,0,1533,511,2044,0.0021784136,594
4,5,255,2299,206.8589356894391,49.807915987745154,0,2044,511,2555,0.0021788862,594
5,5,255,2810,206.8797203561051,49.801085285942214,0,2555,511,3066,0.0021385876,594
6,5,255,3321,206.9004991532759,49.794250869416075,0,3066,511,3577,0.0022448106,594
7,5,255,3832,206.92127207797404,49.787412741060756,0,3577,511,4088,0.0020975154,594
8,5,766,255,206.78706339838487,49.84884415700807,511,0,1022,511,0.0021888083,594
9,5,766,766,206.80787579436,49.842026316585326,511,511,1022,1022,0.0021181488,594
10,5,766,1277,206.82868232698073,49.83520474867201,511,1022,1022,1533,0.0021687867,594
11,5,766,1788,206.84948299323923,49.82837945615709,511,1533,1022,2044,0.0021845922,594
12,5,766,2299,206.87027779013556,49.82155044193134,511,2044,1022,2555,0.002147805,594
13,5,766,2810,206.89106671467752,49.8147177088873,511,2555,1022,3066,603.96533,1
14,5,766,3321,206.91184976388092,49.80788125991936,511,3066,1022,3577,0.0021616248,594
15,5,766,3832,206.9326269347694,49.80104109792367,511,3577,1022,4088,0.0023557656,594
16,5,1277,255,206.79839480789636,49.862485625358765,1022,0,1533,511,0.0022216847,594
17,5,1277,766,206.81921148502056,49.855665757596654,1022,511,1533,1022,0.0021600334,594
18,5,1277,1277,206.84002229293705,49.848842161135615,1022,1022,1533,1533,146.40553,1
19,5,1277,1788,206.86082722863898,49.84201483886675,1022,1533,1533,2044,0.0021424913,594
20,5,1277,2299,206.88162628912747,49.835183793682944,1022,2044,1533,2555,0.0022170264,594
21,5,1277,2810,206.90241947141143,49.828349028478826,1022,2555,1533,3066,292.19113,1
22,5,1277,3321,206.92320677250774,49.82151054615097,1022,3066,1533,3577,0.002277272,594
23,5,1277,3832,206.94398818944111,49.81466834959762,1022,3577,1533,4088,0.0021517586,594
24,5,1788,255,206.80973262071956,49.87612599181055,1533,0,2044,511,0.0021580441,594
25,5,1788,766,206.8305535788785,49.869304095786596,1533,511,2044,1022,0.002233219,594
26,5,1788,1277,206.8513686619706,49.86247846985619,1533,1022,2044,1533,0.0021784366,594
27,5,1788,1788,206.87217786699017,49.855649116912524,1533,1533,2044,2044,0.0022300151,594
28,5,1788,2299,206.89298119093928,49.84881603985062,1533,2044,2044,2555,0.002251916,594
29,5,1788,2810,206.91377863082798,49.84197924156725,1533,2555,2044,3066,0.0021978286,594
30,5,1788,3321,206.93457018367428,49.83513872496105,1533,3066,2044,3577,0.0021744187,594
31,5,1788,3832,206.95535584650392,49.828294492932386,1533,3577,2044,4088,0.0021464592,594
32,5,2299,255,206.82107684139496,49.88976525321436,2044,0,2555,511,0.0020906222,594
33,5,2299,766,206.84190208047107,49.88294132800582,2044,511,2555,1022,0.0021931387,594
34,5,2299,1277,206.86272143861552,49.87611367168411,2044,1022,2555,1533,0.0021177866,594
35,5,2299,1788,206.8835349128236,49.86928228714455,2044,1533,2555,2044,0.0022479382,594
36,5,2299,2299,206.90434250009855,49.86244717728423,2044,2044,2555,2555,0.002239834,594
37,5,2299,2810,206.9251441974515,49.85560834500211,2044,2555,2555,3066,0.002255525,594
38,5,2299,3321,206.94594000190148,49.84876579319889,2044,3066,2555,3577,0.0022919301,594
39,5,2299,3832,206.96672991047546,49.84191952477712,2044,3577,2555,4088,0.0022100913,594
40,5,2810,255,206.83242747446636,49.90340340642029,2555,0,3066,511,0.0021524455,594
41,5,2810,766,206.85325699433875,49.89657745110416,2555,511,3066,1022,0.0022622743,594
42,5,2810,1277,206.8740806274089,49.889747763468954,2555,1022,3066,1533,0.0021845954,594
43,5,2810,1788,206.89489837067316,49.88291434641207,2555,1533,3066,2044,0.0021348246,594
44,5,2810,2299,206.91571022113587,49.8760772028328,2555,2044,3066,2555,0.0022077481,594
45,5,2810,2810,206.9365161758093,49.86923633563219,2555,2555,3066,3066,0.0022127023,594
46,5,2810,3321,206.9573162317135,49.86239174771303,2555,3066,3066,3577,0.0022322626,594
47,5,2810,3832,206.97811038587662,49.85554344198001,2555,3577,3066,4088,0.0023182356,594
48,5,3321,255,206.8437845244805,49.91704044827762,3066,0,3577,511,0.0021512865,594
