,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
59,1,3832,1788,206.6015242297197,49.328809289718116,3577,1533,4088,2044,0.003005609,4492
60,1,3832,2299,206.62246924208534,49.3217961377961,3577,2044,4088,2555,0.0027498496,4492
61,1,3832,2810,206.64340828633328,49.314779202633225,3577,2555,4088,3066,0.0027094618,4492
62,1,3832,3321,206.66434135942325,49.30775848725305,3577,3066,4088,3577,0.0027868676,4492
63,1,3832,3832,206.68526845832307,49.30073399468114,3577,3577,4088,4088,0.002842785,4492
0,2,255,255,206.26358080639793,49.318667548562516,0,0,511,511,0.0028611682,4492
1,2,255,766,206.28414288796824,49.31190694246847,0,511,511,1022,2720.6904,1
2,2,255,1277,206.30469933207146,49.30514268712291,0,1022,511,1533,0.0028477525,4492
3,2,255,1788,206.32525013573567,49.29837478532348,0,1533,511,2044,0.0026291835,4492
4,2,255,2299,206.34579529599657,49.291603239869595,0,2044,511,2555,594.69073,1
5,2,255,2810,206.36633480989715,49.284828053562414,0,2555,511,3066,0.0026503452,4492
6,2,255,3321,206.3868686744879,49.278049229204925,0,3066,511,3577,0.0027852878,4492
7,2,255,3832,206.40739688682672,49.27126676960183,0,3577,511,4088,0.0028000264,4492
8,2,766,255,206.2744700534642,49.332480795348474,511,0,1022,511,0.0027963838,4492
9,2,766,766,206.29503641441917,49.325718258291225,511,511,1022,1022,0.0026993074,4492
10,2,766,1277,206.31559713234503,49.318952070738874,511,1022,1022,1533,0.0028100966,4492
11,2,766,1788,206.3361522042709,49.312182235491086,511,1533,1022,2044,0.0028010388,4492
12,2,766,2299,206.35670162723306,49.30540875534923,511,2044,1022,2555,0.002852853,4492
13,2,766,2810,206.37724539827542,49.298631633116514,511,2555,1022,3066,0.0028396372,4492
14,2,766,3321,206.39778351444926,49.29185087159791,511,3066,1022,3577,0.002672531,4492
15,2,766,3832,206.4183159728133,49.285066473600146,511,3577,1022,4088,0.0027919647,4492
16,2,1277,255,206.28536541734195,49.34629302372801,1022,0,1533,511,2260.1165,1
17,2,1277,766,206.30593605775817,49.33952855485078,1022,511,1533,1022,0.002816047,4492
18,2,1277,1277,206.32650104957796,49.33276043423558,1022,1022,1533,1533,0.002868601,4492
19,2,1277,1788,206.34706038983109,49.32598866468404,1022,1533,1533,2044,0.0028773814,4492
20,2,1277,2299,206.36761407555474,49.3192132489996,1022,2044,1533,2555,0.0027397892,4492
21,2,1277,2810,206.38816210379363,49.31243418998743,1022,2555,1533,3066,0.0027225758,4492
22,2,1277,3321,206.40870447159986,49.30565149045452,1022,3066,1533,3577,0.0027487811,4492
23,2,1277,3832,206.429241176033,49.29886515320957,1022,3577,1533,4088,0.0028747402,4492
24,2,1788,255,206.29626690239792,49.36010423059641,1533,0,2044,511,0.0030112474,4492
25,2,1788,766,206.31684182234926,49.35333782904215,1533,511,2044,1022,0.0028946614,4492
26,2,1788,1277,206.33741108813126,49.346567774507726,1533,1022,2044,1533,0.00289809,4492
27,2,1788,1788,206.35797469677453,49.33979406979683,1533,1533,2044,2044,0.0028319603,4492
28,2,1788,2299,206.37853264531708,49.33301671771487,1533,2044,2044,2555,0.0027401585,4492
29,2,1788,2810,206.39908493080446,49.326235721069025,1533,2555,2044,3066,0.002890502,4492
