,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
23,5,1277,3832,56.45984461359671,24.14646326778934,1022,3577,1533,4088,4.6629405e+06,1.0
24,5,1788,255,56.444365273641836,24.041074231321975,1533,0,2044,511,4.391366e+06,1.0
25,5,1788,766,56.44415190256042,24.056150590520396,1533,511,2044,1022,4.5042015e+06,1.0
26,5,1788,1277,56.44393848127242,24.071226954667065,1533,1022,2044,1533,4.6327425e+06,1.0
27,5,1788,1788,56.44372500976013,24.08630332167359,1533,1533,2044,2044,4.7166885e+06,1.0
28,5,1788,2299,56.44351148800578,24.10137968945167,1533,2044,2044,2555,4.794102e+06,1.0
29,5,1788,2810,56.44329791599169,24.116456055912888,1533,2555,2044,3066,4.7744215e+06,1.0
30,5,1788,3321,56.443084293700096,24.13153241896892,1533,3066,2044,3577,4.9025075e+06,1.0
31,5,1788,3832,56.44287062111325,24.146608776531394,1533,3577,2044,4088,4.7265365e+06,1.0
32,5,2299,255,56.42740521910566,24.041218028720085,2044,0,2555,511,4.3371835e+06,1.0
33,5,2299,766,56.42718985266089,24.056294364404447,2044,511,2555,1022,4.4184965e+06,1.0
34,5,2299,1277,56.42697443554044,24.071370704983714,2044,1022,2555,1533,4.603956e+06,1.0
35,5,2299,1788,56.426758967726435,24.086447048369536,2044,1533,2555,2044,4.6335915e+06,1.0
36,5,2299,2299,56.42654344920096,24.10152339247355,2044,2044,2555,2555,4.714004e+06,1.0
37,5,2299,2810,56.42632787994617,24.116599735207373,2044,2555,2555,3066,4.7222175e+06,1.0
38,5,2299,3321,56.426112259944105,24.131676074482677,2044,3066,2555,3577,4.668624e+06,1.0
39,5,2299,3832,56.42589658917687,24.146752408211075,2044,3577,2555,4088,4.688887e+06,1.0
40,5,2810,255,56.41044512789157,24.04135995827623,2555,0,3066,511,4.2486445e+06,1.0
41,5,2810,766,56.41022776611257,24.056436269124095,2555,511,3066,1022,4.479525e+06,1.0
42,5,2810,1277,56.41001035318882,24.071512584813473,2555,1022,3066,1533,4.5130545e+06,1.0
43,5,2810,1788,56.40979288910227,24.086588903256025,2555,1533,3066,2044,4.499071e+06,1.0
44,5,2810,2299,56.4095753738349,24.101665222363376,2555,2044,3066,2555,4.543049e+06,1.0
45,5,2810,2810,56.40935780736858,24.116741540047173,2555,2555,3066,3066,4.6739185e+06,1.0
46,5,2810,3321,56.40914018968529,24.13181785421904,2555,3066,3066,3577,4.6984965e+06,1.0
47,5,2810,3832,56.40892252076693,24.14689416279062,2555,3577,3066,4088,4.5824675e+06,1.0
48,5,3321,255,56.393485002971616,24.041500019953894,3066,0,3577,511,4.2429915e+06,1.0
49,5,3321,766,56.39326564588854,24.056576304642807,3066,511,3577,1022,4.315186e+06,1.0
50,5,3321,1277,56.39304623719168,24.071652594119836,3066,1022,3577,1533,4.448365e+06,1.0
51,5,3321,1788,56.392826776862805,24.08672888629658,3066,1533,3577,2044,4.399226e+06,1.0
52,5,3321,2299,56.39260726488375,24.101805179084703,3066,2044,3577,2555,4.495005e+06,1.0
53,5,3321,2810,56.392387701236196,24.11688147039583,3066,2555,3577,3066,4.687841e+06,1.0
54,5,3321,3321,56.39216808590198,24.13195775814157,3066,3066,3577,3577,4.5943015e+06,1.0
55,5,3321,3832,56.39194841886281,24.147034040233603,3066,3577,3577,4088,4.5609965e+06,1.0
56,5,3832,255,56.37652484731784,24.041638213717775,3577,0,4088,511,4.1673402e+06,1.0
57,5,3832,766,56.37630349496193,24.056714470925368,3577,511,4088,1022,4.283695e+06,1.0
58,5,3832,1277,56.376082090523205,24.07179073286757,3577,1022,4088,1533,4.3060135e+06,1.0
59,5,3832,1788,56.3758606339833,24.086866997456017,3577,1533,4088,2044,4.160607e+06,1.0
60,5,3832,2299,56.375639125323815,24.101943262602333,3577,2044,4088,2555,4.3859e+06,1.0
61,5,3832,2810,56.375417564526366,24.117019526218154,3577,2555,4088,3066,4.3135675e+06,1.0
62,5,3832,3321,56.37519595157252,24.132095786215142,3577,3066,4088,3577,4.4839735e+06,1.0
63,5,3832,3832,56.374974286443916,24.147172040504895,3577,3577,4088,4088,4.517127e+06,1.0
0,6,255,255,56.49524292255829,23.911150330652458,0,0,511,511,4.042333e+06,1.0
1,6,255,766,56.494998088236144,23.925873020260436,0,511,511,1022,4.2102655e+06,1.0
2,6,255,1277,56.49475319799763,23.940595714535874,0,1022,511,1533,4.1809982e+06,1.0
3,6,255,1788,56.49450825182357,23.955318411533767,0,1533,511,2044,4.2204715e+06,1.0
4,6,255,2299,56.494263249694754,23.970041109309093,0,2044,511,2555,4.4808545e+06,1.0
5,6,255,2810,56.49401819159209,23.98476380591681,0,2555,511,3066,4.524011e+06,1.0
6,6,255,3321,56.49377307749637,23.999486499411862,0,3066,511,3577,4.653468e+06,1.0
7,6,255,3832,56.49352790738842,24.014209187849264,0,3577,511,4088,4.5365285e+06,1.0
8,6,766,255,56.47843502882455,23.91133498052023,511,0,1022,511,4.0344602e+06,1.0
9,6,766,766,56.47818827499205,23.926057646700908,511,511,1022,1022,4.1222545e+06,1.0
10,6,766,1277,56.477941464805305,23.940780317487583,511,1022,1022,1533,4.3253855e+06,1.0
11,6,766,1788,56.47769459824499,23.95550299093525,511,1533,1022,2044,4.259915e+06,1.0
12,6,766,2299,56.477447675291835,23.97022566509887,511,2044,1022,2555,4.337888e+06,1.0
13,6,766,2810,56.477200695926456,23.9849483380334,511,2555,1022,3066,4.398667e+06,1.0
14,6,766,3321,56.47695366012959,23.9996710077938,511,3066,1022,3577,4.3003435e+06,1.0
15,6,766,3832,56.476706567881855,24.014393672435034,511,3577,1022,4088,4.6568615e+06,1.0
16,6,1277,255,56.46162708102911,23.911517803472396,1022,0,1533,511,4.022e+06,1.0
17,6,1277,766,56.461378407716396,23.9262404449571,1022,511,1533,1022,3.9962715e+06,1.0
18,6,1277,1277,56.46112967761158,23.940963090986315,1022,1022,1533,1533,4.1639382e+06,1.0
19,6,1277,1788,56.460880890695215,23.955685739615006,1022,1533,1533,2044,4.2021355e+06,1.0
20,6,1277,2299,56.46063204694786,23.970408388898125,1022,2044,1533,2555,4.289781e+06,1.0
21,6,1277,2810,56.46038314635003,23.985131036890625,1022,2555,1533,3066,4.476006e+06,1.0
22,6,1277,3321,56.46013418888227,23.999853681647483,1022,3066,1533,3577,4.3368195e+06,1.0
23,6,1277,3832,56.45988517452508,24.01457632122365,1022,3577,1533,4088,4.5257665e+06,1.0
24,6,1788,255,56.444819082064605,23.911698799460076,1533,0,2044,511,3.9990315e+06,1.0
25,6,1788,766,56.44456848930278,23.926421414980194,1533,511,2044,1022,4.0115688e+06,1.0
26,6,1788,1277,56.444317839311054,23.941144034983257,1533,1022,2044,1533,4.0371922e+06,1.0
27,6,1788,1788,56.444067132069826,23.955866657524236,1533,1533,2044,2044,4.1504812e+06,1.0
28,6,1788,2299,56.443816367559485,23.970589280658068,1533,2044,2044,2555,4.15575e+06,1.0
29,6,1788,2810,56.44356554576042,23.985311902439722,1533,2555,2044,3066,4.203874e+06,1.0
30,6,1788,3321,56.44331466665301,24.000034520924146,1533,3066,2044,3577,4.354935e+06,1.0
31,6,1788,3832,56.44306373021762,24.01475713416633,1533,3577,2044,4088,4.47062e+06,1.0
32,6,2299,255,56.42801103482372,23.911877968435675,2044,0,2555,511,3.9968108e+06,1.0
33,6,2299,766,56.4277585226449,23.926600556722608,2044,511,2555,1022,3.9455635e+06,1.0
34,6,2299,1277,56.4275059527984,23.941323149430843,2044,1022,2555,1533,3.9641162e+06,1.0
35,6,2299,1788,56.42725332526446,23.95604574461539,2044,1533,2555,2044,4.198085e+06,1.0
36,6,2299,2299,56.42700064002333,23.970768340331183,2044,2044,2555,2555,4.0929202e+06,1.0
37,6,2299,2810,56.42674789705525,23.985490934633177,2044,2555,2555,3066,4.2170025e+06,1.0
38,6,2299,3321,56.42649509634043,24.000213525576328,2044,3066,2555,3577,4.3920235e+06,1.0
39,6,2299,3832,56.42624223785911,24.01493611121559,2044,3577,2555,4088,4.326013e+06,1.0
40,6,2810,255,56.411202942199154,23.912055310352883,2555,0,3066,511,3.6729478e+06,1.0
41,6,2810,766,56.41094851063645,23.926777870137986,2555,511,3066,1022,3.800808e+06,1.0
42,6,2810,1277,56.410694020968315,23.941500434282776,2555,1022,3066,1533,4.0476238e+06,1.0
43,6,2810,1788,56.410439473174826,23.956223000842193,2555,1533,3066,2044,4.0130995e+06,1.0
44,6,2810,2299,56.4101848672361,23.970945567871194,2555,2044,3066,2555,4.1113132e+06,1.0
45,6,2810,2810,56.4099302031322,23.985668133424735,2555,2555,3066,3066,4.0867642e+06,1.0
46,6,2810,3321,56.40967548084322,24.000390695557773,2555,3066,3066,3577,4.259866e+06,1.0
47,6,2810,3832,56.40942070034923,24.015113252325243,2555,3577,3066,4088,4.258029e+06,1.0
48,6,3321,255,56.39439480708371,23.912230825166613,3066,0,3577,511,3.8002288e+06,1.0
49,6,3321,766,56.394138456171206,23.926953355181322,3066,511,3577,1022,3.8925072e+06,1.0
50,6,3321,1277,56.39388204671554,23.941675889494014,3066,1022,3577,1533,3.9755148e+06,1.0
51,6,3321,1788,56.39362557869664,23.95639842615962,3066,1533,3577,2044,3.910401e+06,1.0
52,6,3321,2299,56.39336905209451,23.971120963233105,3066,2044,3577,2555,3.8841428e+06,1.0
53,6,3321,2810,56.393112466889015,23.98584349876942,3066,2555,3577,3066,4.0671272e+06,1.0
54,6,3321,3321,56.3928558230601,24.000566030823503,3066,3066,3577,3577,4.1488018e+06,1.0
55,6,3321,3832,56.39259912058769,24.015288557450337,3066,3577,3577,4088,4.348831e+06,1.0
56,6,3832,255,56.37758663237015,23.91240451283305,3577,0,4088,511,3.661481e+06,1.0
57,6,3832,766,56.377328362142975,23.927127011808818,3577,511,4088,1022,3.8071482e+06,1.0
58,6,3832,1277,56.3770700329349,23.941849515020795,3577,1022,4088,1533,3.896508e+06,1.0
59,6,3832,1788,56.37681164472578,23.95657202052393,3577,1533,4088,2044,3.8452272e+06,1.0
60,6,3832,2299,56.37655319749535,23.97129452637319,3577,2044,4088,2555,3.8781252e+06,1.0
61,6,3832,2810,56.376294691223464,23.986017030623508,3577,2555,4088,3066,3.9772968e+06,1.0
62,6,3832,3321,56.37603612588986,24.000739531329838,3577,3066,4088,3577,4.123689e+06,1.0
63,6,3832,3832,56.375777501474275,24.01546202654717,3577,3577,4088,4088,4.0703498e+06,1.0
0,7,255,255,56.346592186552876,24.251364060700574,0,0,511,511,4.3956945e+06,1.0
1,7,255,766,56.346354348497115,24.266817161919434,0,511,511,1022,4.326242e+06,1.0
2,7,255,1277,56.34611645250765,24.2822702685728,0,1022,511,1533,4.3010175e+06,1.0
3,7,255,1788,56.34587849856339,24.297723378411664,0,1533,511,2044,4.281754e+06,1.0
4,7,255,2299,56.34564048664308,24.313176489187057,0,2044,511,2555,4.1002535e+06,1.0
5,7,255,2810,56.34540241672559,24.328629598649993,0,2555,511,3066,4.0708225e+06,1.0
6,7,255,3321,56.345164288789725,24.34408270455148,0,3066,511,3577,4.276918e+06,1.0
7,7,255,3832,56.34492610281426,24.359535804642537,0,3577,511,4088,3.9866235e+06,1.0
8,7,766,255,56.32962175624866,24.251505238646725,511,0,1022,511,4.2978175e+06,1.0
9,7,766,766,56.32938185126753,24.266958316852755,511,511,1022,1022,4.3663065e+06,1.0
10,7,766,1277,56.32914188784974,24.28241140043457,511,1022,1022,1533,4.3494945e+06,1.0
11,7,766,1788,56.32890186597398,24.297864487143148,511,1533,1022,2044,4.1896608e+06,1.0
12,7,766,2299,56.32866178561889,24.313317574729524,511,2044,1022,2555,4.248825e+06,1.0
13,7,766,2810,56.328421646763104,24.32877066094469,511,2555,1022,3066,4.186397e+06,1.0
14,7,766,3321,56.32818144938525,24.344223743539672,511,3066,1022,3577,4.119945e+06,1.0
15,7,766,3832,56.32794119346392,24.359676820265467,511,3577,1022,4088,4.097944e+06,1.0
16,7,1277,255,56.31265128213043,24.251644534251657,1022,0,1533,511,4.3418565e+06,1.0
17,7,1277,766,56.31240931025534,24.267097588087644,1022,511,1533,1022,4.3707145e+06,1.0
18,7,1277,1277,56.31216727944069,24.282550647240605,1022,1022,1533,1533,4.2548365e+06,1.0
19,7,1277,1788,56.31192518966494,24.298003709461558,1022,1533,1533,2044,4.339252e+06,1.0
20,7,1277,2299,56.311683040906566,24.313456772501503,1022,2044,1533,2555,4.1369305e+06,1.0
21,7,1277,2810,56.311440833144026,24.32890983411145,1022,2555,1533,3066,4.1628445e+06,1.0
22,7,1277,3321,56.311198566355735,24.344362892042405,1022,3066,1533,3577,3.965189e+06,1.0
23,7,1277,3832,56.310956240520134,24.359815944045373,1022,3577,1533,4088,4.0830158e+06,1.0
24,7,1788,255,56.29568076717562,24.251781947477014,1533,0,2044,511,4.1973945e+06,1.0
25,7,1788,766,56.2954367284391,24.267234975585726,1533,511,2044,1022,4.290438e+06,1.0
26,7,1788,1277,56.29519263026012,24.28268800895257,1533,1022,2044,1533,4.1277888e+06,1.0
27,7,1788,1788,56.29494847261696,24.298141045328567,1533,1533,2044,2044,4.149918e+06,1.0
28,7,1788,2299,56.2947042554879,24.31359408246468,1533,2044,2044,2555,4.215093e+06,1.0
29,7,1788,2810,56.29445997885123,24.329047118111973,1533,2555,2044,3066,4.0108512e+06,1.0
30,7,1788,3321,56.294215642685174,24.344500150021407,1533,3066,2044,3577,4.054778e+06,1.0
31,7,1788,3832,56.293971246967985,24.359953175944,1533,3577,2044,4088,4.0362488e+06,1.0
32,7,2299,255,56.27871021436171,24.25191747828573,2044,0,2555,511,4.3386185e+06,1.0
33,7,2299,766,56.27846410879738,24.267370479309964,2044,511,2555,1022,4.2331505e+06,1.0
34,7,2299,1277,56.27821794328771,24.28282348553343,2044,1022,2555,1533,4.218622e+06,1.0
35,7,2299,1788,56.277971717810814,24.298276494707153,2044,1533,2555,2044,4.3317085e+06,1.0
36,7,2299,2299,56.277725432344766,24.313729504582085,2044,2044,2555,2555,4.0640798e+06,1.0
37,7,2299,2810,56.277479086867665,24.32918251290928,2044,2555,2555,3066,4.093748e+06,1.0
38,7,2299,3321,56.27723268135759,24.34463551743971,2044,3066,2555,3577,4.1306662e+06,1.0
39,7,2299,3832,56.27698621579259,24.360088515924396,2044,3577,2555,4088,4.0747925e+06,1.0
40,7,2810,255,56.26173962666624,24.25205112664206,2555,0,3066,511,4.1825645e+06,1.0
41,7,2810,766,56.26149145430878,24.26750409922463,2555,511,3066,1022,4.2238395e+06,1.0
42,7,2810,1277,56.26124322150314,24.282957076947483,2555,1022,3066,1533,4.272711e+06,1.0
43,7,2810,1788,56.26099492822725,24.29841005756162,2555,1533,3066,2044,3.943017e+06,1.0
44,7,2810,2299,56.260746574459,24.313863038818035,2555,2044,3066,2555,4.1733915e+06,1.0
45,7,2810,2810,56.26049816017629,24.329316018467722,2555,2555,3066,3066,4.0706795e+06,1.0
46,7,2810,3321,56.26024968535703,24.344768994261702,2555,3066,3066,3577,3.890758e+06,1.0
47,7,2810,3832,56.26000114997909,24.36022196395095,2555,3577,3066,4088,4.0331872e+06,1.0
48,7,3321,255,56.24476900706676,24.25218289251157,3066,0,3577,511,4.1073525e+06,1.0
49,7,3321,766,56.244518767951966,24.267635835295327,3066,511,3577,1022,4.2119465e+06,1.0
50,7,3321,1277,56.24426846788618,24.28308878316035,3066,1022,3577,1533,4.1120482e+06,1.0
51,7,3321,1788,56.24401810684712,24.298541733857633,3066,1533,3577,2044,4.0450115e+06,1.0
52,7,3321,2299,56.24376768481254,24.313994685138177,3066,2044,3577,2555,4.1852655e+06,1.0
53,7,3321,2810,56.243517201760135,24.329447634752977,3066,2555,3577,3066,4.08854e+06,1.0
54,7,3321,3321,56.24326665766761,24.34490058045304,3066,3066,3577,3577,3.9781422e+06,1.0
55,7,3321,3832,56.24301605251269,24.36035351998935,3066,3577,3577,4088,3.9589318e+06,1.0
56,7,3832,255,56.22779835854087,24.252312775861196,3577,0,4088,511,4.1478215e+06,1.0
57,7,3832,766,56.22754605270562,24.267765687488982,3577,511,4088,1022,4.1616338e+06,1.0
58,7,3832,1277,56.22729368541658,24.283218604138966,3577,1022,4088,1533,4.189373e+06,1.0
59,7,3832,1788,56.227041256651304,24.298671523562135,3577,1533,4088,2044,4.2050055e+06,1.0
60,7,3832,2299,56.22678876638733,24.3141244435095,3577,2044,4088,2555,4.0221245e+06,1.0
61,7,3832,2810,56.226536214602234,24.329577361732028,3577,2555,4088,3066,3.9241e+06,1.0
62,7,3832,3321,56.226283601273465,24.34503027598077,3577,3066,4088,3577,3.994669e+06,1.0
63,7,3832,3832,56.22603092637861,24.360483184006664,3577,3577,4088,4088,3.8185235e+06,1.0
0,8,255,255,56.346559789790206,24.104674451075542,0,0,511,511,4.0860118e+06,1.0
1,8,255,766,56.34624700607109,24.11984896355912,0,511,511,1022,4.0906028e+06,1.0
2,8,255,1277,56.345934148047824,24.13502348097627,0,1022,511,1533,4.1565308e+06,1.0
3,8,255,1788,56.34562121569395,24.15019800119685,0,1533,511,2044,4.2056645e+06,1.0
4,8,255,2299,56.345308208983,24.165372522090724,0,2044,511,2555,4.2626035e+06,1.0
5,8,255,2810,56.34499512788848,24.180547041527774,0,2555,511,3066,4.1738345e+06,1.0
6,8,255,3321,56.344681972383896,24.19572155737785,0,3066,511,3577,4.2128625e+06,1.0
7,8,255,3832,56.34436874244273,24.210896067510834,0,3577,511,4088,4.274734e+06,1.0
8,8,766,255,56.32971206051739,24.10488673541752,511,0,1022,511,3.9233265e+06,1.0
9,8,766,766,56.32939727530407,24.12006121692624,511,511,1022,1022,4.048603e+06,1.0
10,8,766,1277,56.32908241531203,24.135235703289826,511,1022,1022,1533,3.9678795e+06,1.0
11,8,766,1788,56.32876748051459,24.150410192378157,511,1533,1022,2044,4.0334282e+06,1.0
12,8,766,2299,56.328452470885175,24.165584682061084,511,2044,1022,2555,4.1189482e+06,1.0
13,8,766,2810,56.32813738639706,24.180759170208468,511,2555,1022,3066,4.242619e+06,1.0
14,8,766,3321,56.32782222702363,24.195933654690183,511,3066,1022,3577,4.2532765e+06,1.0
15,8,766,3832,56.327506992738165,24.21110813337608,511,3577,1022,4088,4.1630012e+06,1.0
16,8,1277,255,56.312864269285456,24.105097172989144,1022,0,1533,511,4.090091e+06,1.0
17,8,1277,766,56.31254748261769,24.120271622208865,1022,511,1533,1022,4.1547162e+06,1.0
18,8,1277,1277,56.31223062069662,24.135446076204712,1022,1022,1533,1533,4.0573608e+06,1.0
19,8,1277,1788,56.31191368349547,24.15062053284654,1022,1533,1533,2044,4.1531902e+06,1.0
20,8,1277,2299,56.31159667098737,24.165794990004233,1022,2044,1533,2555,4.0705822e+06,1.0
21,8,1277,2810,56.31127958314555,24.18096944554762,1022,2555,1533,3066,4.1345518e+06,1.0
22,8,1277,3321,56.310962419943145,24.196143897346577,1022,3066,1533,3577,4.1470915e+06,1.0
23,8,1277,3832,56.31064518135333,24.21131834327097,1022,3577,1533,4088,4.073129e+06,1.0
24,8,1788,255,56.29601641900761,24.105305763734126,1533,0,2044,511,3.7896335e+06,1.0
25,8,1788,766,56.29569763092615,24.120480179350736,1533,511,2044,1022,3.7442548e+06,1.0
26,8,1788,1277,56.29537876711686,24.135654599664672,1533,1022,2044,1533,3.9516398e+06,1.0
27,8,1788,1788,56.29505982755277,24.150829022545796,1533,1533,2044,2044,3.9824788e+06,1.0
28,8,1788,2299,56.2947408122069,24.166003445863964,1533,2044,2044,2555,4.1309038e+06,1.0
29,8,1788,2810,56.29442172105227,24.18117786748904,1533,2555,2044,3066,4.0820438e+06,1.0
30,8,1788,3321,56.29410255406185,24.196352285290864,1533,3066,2044,3577,4.0064105e+06,1.0
31,8,1788,3832,56.29378331120864,24.211526697139316,1533,3577,2044,4088,4.3030455e+06,1.0
32,8,2299,255,56.279168512597046,24.105512507597467,2044,0,2555,511,3.784732e+06,1.0
33,8,2299,766,56.278847723143706,24.120686888296877,2044,511,2555,1022,3.7551762e+06,1.0
34,8,2299,1277,56.27852685748803,24.135861273614754,2044,1022,2555,1533,4.0129695e+06,1.0
35,8,2299,1788,56.27820591560291,24.15103566142098,2044,1533,2555,2044,3.8866825e+06,1.0
36,8,2299,2299,56.27788489746117,24.166210049585377,2044,2044,2555,2555,3.9079675e+06,1.0
37,8,2299,2810,56.27756380303566,24.18138443597782,2044,2555,2555,3066,3.976167e+06,1.0
38,8,2299,3321,56.277242632299206,24.196558818468166,2044,3066,2555,3577,4.123825e+06,1.0
39,8,2299,3832,56.27692138522462,24.21173319492626,2044,3577,2555,4088,3.9743202e+06,1.0
40,8,2810,255,56.26232055296706,24.105717404525453,2555,0,3066,511,3.7982118e+06,1.0
41,8,2810,766,56.261997762184684,24.120891748993582,2555,511,3066,1022,3.7719465e+06,1.0
42,8,2810,1277,56.261674894725516,24.136066098001276,2555,1022,3066,1533,3.793957e+06,1.0
43,8,2810,1788,56.26135195056226,24.15124044941841,2555,1533,3066,2044,3.835427e+06,1.0
44,8,2810,2299,56.26102892966759,24.166414801114826,2555,2044,3066,2555,3.8981298e+06,1.0
45,8,2810,2810,56.26070583201422,24.181589150960374,2555,2555,3066,3066,3.8909778e+06,1.0
46,8,2810,3321,56.26038265757474,24.196763496824897,2555,3066,3066,3577,3.9505358e+06,1.0
47,8,2810,3832,56.26005940632183,24.21193783657827,2555,3577,3066,4088,3.9579152e+06,1.0
48,8,3321,255,56.245472543031006,24.10592045446564,3066,0,3577,511,3.744485e+06,1.0
49,8,3321,766,56.24514775096346,24.12109476138843,3066,511,3577,1022,3.6429788e+06,1.0
50,8,3321,1277,56.24482288174473,24.136269072771857,3066,1022,3577,1533,3.6998498e+06,1.0
51,8,3321,1788,56.2444979353473,24.151443386485738,3066,1533,3577,2044,3.83841e+06,1.0
52,8,3321,2299,56.24417291174372,24.166617700399957,3066,2044,3577,2555,3.7985528e+06,1.0
53,8,3321,2810,56.24384781090645,24.18179201238435,3066,2555,3577,3066,3.8880855e+06,1.0
54,8,3321,3321,56.24352263280802,24.196966320308753,3066,3066,3577,3577,3.9055575e+06,1.0
55,8,3321,3832,56.24319737742089,24.21214062204304,3066,3577,3577,4088,3.8818078e+06,1.0
56,8,3832,255,56.228624485702234,24.10612165736682,3577,0,4088,511,3.547207e+06,1.0
57,8,3832,766,56.22829769239447,24.12129592543027,3577,511,4088,1022,3.7461518e+06,1.0
58,8,3832,1277,56.227970821461106,24.136470197875333,3577,1022,4088,1533,3.867546e+06,1.0
59,8,3832,1788,56.22764387287451,24.15164447257186,3577,1533,4088,2044,3.7884268e+06,1.0
60,8,3832,2299,56.227316846607025,24.166818747389705,3577,2044,4088,2555,3.7702878e+06,1.0
61,8,3832,2810,56.22698974263097,24.181993020198707,3577,2555,4088,3066,3.8709942e+06,1.0
62,8,3832,3321,56.2266625609187,24.19716728886871,3577,3066,4088,3577,3.8611508e+06,1.0
63,8,3832,3832,56.22633530144249,24.212341551269557,3577,3577,4088,4088,3.9187788e+06,1.0
0,9,255,255,56.34553935910124,23.976054647620963,0,0,511,511,3.619455e+06,1.0
1,9,255,766,56.34516243783918,23.990911775977555,0,511,511,1022,3.844647e+06,1.0
2,9,255,1277,56.344785429438495,24.005768908706074,0,1022,511,1533,3.8849578e+06,1.0
3,9,255,1788,56.34440833386899,24.020626043806608,0,1533,511,2044,3.7665285e+06,1.0
4,9,255,2299,56.34403115110045,24.03548317927927,0,2044,511,2555,3.9087602e+06,1.0
5,9,255,2810,56.34365388110268,24.05034031312414,0,2555,511,3066,3.9635718e+06,1.0
6,9,255,3321,56.34327652384546,24.065197443341322,0,3066,511,3577,4.0387095e+06,1.0
7,9,255,3832,56.3428990792985,24.0800545679309,0,3577,511,4088,4.155568e+06,1.0
8,9,766,255,56.32882888522301,23.976327868156638,511,0,1022,511,3.7135178e+06,1.0
9,9,766,766,56.328450031704755,23.991184958930678,511,511,1022,1022,3.6437935e+06,1.0
10,9,766,1277,56.32807109060241,24.006042053982704,511,1022,1022,1533,3.67175e+06,1.0
11,9,766,1788,56.32769206188564,24.020899151312786,511,1533,1022,2044,3.853817e+06,1.0
12,9,766,2299,56.32731294552408,24.03575624892103,511,2044,1022,2555,3.8751468e+06,1.0
13,9,766,2810,56.32693374148739,24.050613344807534,511,2555,1022,3066,4.0478488e+06,1.0
14,9,766,3321,56.32655444974511,24.065470436972365,511,3066,1022,3577,4.0059285e+06,1.0
15,9,766,3832,56.32617507026692,24.080327523415647,511,3577,1022,4088,4.078591e+06,1.0
16,9,1277,255,56.31211833443373,23.976599279217872,1022,0,1533,511,3.725173e+06,1.0
17,9,1277,766,56.31173754870596,23.991456331142928,1022,511,1533,1022,3.6817485e+06,1.0
18,9,1277,1277,56.31135667494869,24.006313387251975,1022,1022,1533,1533,3.6419122e+06,1.0
19,9,1277,1788,56.31097571313141,24.021170445545085,1022,1533,1533,2044,3.6267468e+06,1.0
20,9,1277,2299,56.31059466322363,24.03602750402235,1022,2044,1533,2555,3.6799485e+06,1.0
21,9,1277,2810,56.310213525194804,24.050884560683862,1022,2555,1533,3066,3.7791618e+06,1.0
22,9,1277,3321,56.30983229901441,24.065741613529713,1022,3066,1533,3577,3.9442622e+06,1.0
23,9,1277,3832,56.30945098465189,24.080598660559954,1022,3577,1533,4088,4.0703142e+06,1.0
24,9,1788,255,56.295407709575755,23.976868880733715,1533,0,2044,511,3.5727498e+06,1.0
25,9,1788,766,56.29502499168614,23.991725892543403,1533,511,2044,1022,3.6962298e+06,1.0
26,9,1788,1277,56.29464218532164,24.006582908443026,1533,1022,2044,1533,3.603375e+06,1.0
27,9,1788,1788,56.29425929045161,24.021439926432663,1533,1533,2044,2044,3.7465395e+06,1.0
28,9,1788,2299,56.29387630704537,24.0362969445124,1533,2044,2044,2555,3.8021915e+06,1.0
29,9,1788,2810,56.29349323507228,24.05115396068233,1533,2555,2044,3066,3.7172108e+06,1.0
30,9,1788,3321,56.29311007450162,24.066010972942543,1533,3066,2044,3577,3.7814672e+06,1.0
31,9,1788,3832,56.29272682530268,24.080867979293096,1533,3577,2044,4088,3.911646e+06,1.0
32,9,2299,255,56.27869701349152,23.977136672634515,2044,0,2555,511,3.5725512e+06,1.0
33,9,2299,766,56.278312363488716,23.991993643062443,2044,511,2555,1022,3.6629782e+06,1.0
34,9,2299,1277,56.2779276245657,24.006850617486226,2044,1022,2555,1533,3.670092e+06,1.0
35,9,2299,1788,56.277542796691655,24.021707593905923,2044,1533,2555,2044,3.6989555e+06,1.0
36,9,2299,2299,56.277157879835755,24.036564570321605,2044,2044,2555,2555,3.6950375e+06,1.0
37,9,2299,2810,56.27677287396719,24.051421544733397,2044,2555,2555,3066,3.7353008e+06,1.0
38,9,2299,3321,56.2763877790551,24.06627851514134,2044,3066,2555,3577,3.746007e+06,1.0
39,9,2299,3832,56.27600259506864,24.08113547954554,2044,3577,2555,4088,3.7995138e+06,1.0
40,9,2810,255,56.26198624902353,23.97740265485179,2555,0,3066,511,3.6523675e+06,1.0
41,9,2810,766,56.26159966695718,23.992259582631604,2555,511,3066,1022,3.585297e+06,1.0
42,9,2810,1277,56.26121299552532,24.007116514313132,2555,1022,3066,1533,3.600567e+06,1.0
43,9,2810,1788,56.260826234696964,24.021973447896432,2555,1533,3066,2044,3.7906495e+06,1.0
44,9,2810,2299,56.260439384441185,24.036830381381595,2555,2044,3066,2555,3.6373855e+06,1.0
45,9,2810,2810,56.26005244472695,24.051687312768692,2555,2555,3066,3066,3.8000865e+06,1.0
46,9,2810,3321,56.259665415523294,24.066544240057794,2555,3066,3066,3577,3.781314e+06,1.0
47,9,2810,3832,56.25927829679919,24.081401161248976,2555,3577,3066,4088,3.7796892e+06,1.0
48,9,3321,255,56.24527541901435,23.9776668273183,3066,0,3577,511,3.4615848e+06,1.0
